image_id,source_dataset,filepath,original_path,original_class,unified_class,label,group_id,specimen_id,stratum,fold
roboflow-06f80b337130,roboflow,data/raw/roboflow/train/Bacterial gill disease/Bacterial-gill-disease-15-_jpg.rf.b0bfd2bc2fbfd6ab476da5108fb52277.jpg,train/Bacterial gill disease/Bacterial-gill-disease-15-_jpg.rf.b0bfd2bc2fbfd6ab476da5108fb52277.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-5abd5d5df929,,Bacterial Gill Disease|roboflow,6
current_freshwater-ede4ee069715,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_154.jpg,test_split/EUS_EUS_154.jpg,EUS,EUS Disease,3,current_freshwater-ede4ee069715,,EUS Disease|current_freshwater,6
current_freshwater-7c2a7d0fc2e7,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_176.jpg,test_split/EUS_EUS_176.jpg,EUS,EUS Disease,3,current_freshwater-7c2a7d0fc2e7,,EUS Disease|current_freshwater,6
current_freshwater-7a747edcc5a1,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_273.jpg,test_split/EUS_EUS_273.jpg,EUS,EUS Disease,3,current_freshwater-7a747edcc5a1,,EUS Disease|current_freshwater,6
current_freshwater-737a74c8a006,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_337.jpg,test_split/EUS_EUS_337.jpg,EUS,EUS Disease,3,current_freshwater-737a74c8a006,,EUS Disease|current_freshwater,6
current_freshwater-e189556a44e9,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_73.jpg,test_split/EUS_EUS_73.jpg,EUS,EUS Disease,3,current_freshwater-e189556a44e9,,EUS Disease|current_freshwater,6
current_freshwater-422fcb93ecb4,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_80.jpg,test_split/EUS_EUS_80.jpg,EUS,EUS Disease,3,current_freshwater-422fcb93ecb4,,EUS Disease|current_freshwater,6
current_freshwater-52866fce8c3f,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_161.jpg,train_split/EUS/EUS_161.jpg,EUS,EUS Disease,3,current_freshwater-52866fce8c3f,,EUS Disease|current_freshwater,6
current_freshwater-3cbfead19a46,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_175.jpg,train_split/EUS/EUS_175.jpg,EUS,EUS Disease,3,current_freshwater-3cbfead19a46,,EUS Disease|current_freshwater,6
current_freshwater-6119480597b7,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_180.jpg,train_split/EUS/EUS_180.jpg,EUS,EUS Disease,3,current_freshwater-6119480597b7,,EUS Disease|current_freshwater,6
current_freshwater-03fa6146578e,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_188.jpg,train_split/EUS/EUS_188.jpg,EUS,EUS Disease,3,current_freshwater-03fa6146578e,,EUS Disease|current_freshwater,6
current_freshwater-c4c9abb3cea6,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_241.jpg,train_split/EUS/EUS_241.jpg,EUS,EUS Disease,3,current_freshwater-c4c9abb3cea6,,EUS Disease|current_freshwater,6
current_freshwater-3e11dcf00e6d,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_265.jpg,train_split/EUS/EUS_265.jpg,EUS,EUS Disease,3,current_freshwater-3e11dcf00e6d,,EUS Disease|current_freshwater,6
current_freshwater-8fe4158d13b1,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_286.jpg,train_split/EUS/EUS_286.jpg,EUS,EUS Disease,3,current_freshwater-8fe4158d13b1,,EUS Disease|current_freshwater,6
current_freshwater-a7ca17eb629c,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_309.jpg,train_split/EUS/EUS_309.jpg,EUS,EUS Disease,3,current_freshwater-a7ca17eb629c,,EUS Disease|current_freshwater,6
current_freshwater-5568b70cf3d5,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_312.jpg,train_split/EUS/EUS_312.jpg,EUS,EUS Disease,3,current_freshwater-5568b70cf3d5,,EUS Disease|current_freshwater,6
current_freshwater-6e6f17d57b93,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_63.jpg,train_split/EUS/EUS_63.jpg,EUS,EUS Disease,3,current_freshwater-6e6f17d57b93,,EUS Disease|current_freshwater,6
current_freshwater-70744a9a697a,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_70.jpg,train_split/EUS/EUS_70.jpg,EUS,EUS Disease,3,current_freshwater-70744a9a697a,,EUS Disease|current_freshwater,6
current_freshwater-b9ce020cfd9d,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_86.jpg,train_split/EUS/EUS_86.jpg,EUS,EUS Disease,3,current_freshwater-4b7e11307d48,,EUS Disease|current_freshwater,6
current_freshwater-1f0228c8027e,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_96.jpg,train_split/EUS/EUS_96.jpg,EUS,EUS Disease,3,current_freshwater-1f0228c8027e,,EUS Disease|current_freshwater,6
current_freshwater-e5f12d86a65a,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_0.jpg,train_split/EUS/EUS_aug_0.jpg,EUS,EUS Disease,3,current_freshwater-6119480597b7,,EUS Disease|current_freshwater,6
current_freshwater-654608ed00dc,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_101.jpg,train_split/EUS/EUS_aug_101.jpg,EUS,EUS Disease,3,current_freshwater-654608ed00dc,,EUS Disease|current_freshwater,6
current_freshwater-c766eed586ba,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_107.jpg,train_split/EUS/EUS_aug_107.jpg,EUS,EUS Disease,3,current_freshwater-c766eed586ba,,EUS Disease|current_freshwater,6
current_freshwater-ce9d50b6da57,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_135.jpg,train_split/EUS/EUS_aug_135.jpg,EUS,EUS Disease,3,current_freshwater-4b7e11307d48,,EUS Disease|current_freshwater,6
current_freshwater-4d6a0df24dfa,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_140.jpg,train_split/EUS/EUS_aug_140.jpg,EUS,EUS Disease,3,current_freshwater-4d6a0df24dfa,,EUS Disease|current_freshwater,6
current_freshwater-741f097d23e7,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_141.jpg,train_split/EUS/EUS_aug_141.jpg,EUS,EUS Disease,3,current_freshwater-741f097d23e7,,EUS Disease|current_freshwater,6
current_freshwater-e9b222d1b846,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_144.jpg,train_split/EUS/EUS_aug_144.jpg,EUS,EUS Disease,3,current_freshwater-3e11dcf00e6d,,EUS Disease|current_freshwater,6
current_freshwater-21b1960ca0e3,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_156.jpg,train_split/EUS/EUS_aug_156.jpg,EUS,EUS Disease,3,current_freshwater-21b1960ca0e3,,EUS Disease|current_freshwater,6
current_freshwater-a7b26bcfce74,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_162.jpg,train_split/EUS/EUS_aug_162.jpg,EUS,EUS Disease,3,current_freshwater-a7b26bcfce74,,EUS Disease|current_freshwater,6
current_freshwater-452a6e3fdfc0,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_175.jpg,train_split/EUS/EUS_aug_175.jpg,EUS,EUS Disease,3,current_freshwater-452a6e3fdfc0,,EUS Disease|current_freshwater,6
current_freshwater-86413a999fec,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_181.jpg,train_split/EUS/EUS_aug_181.jpg,EUS,EUS Disease,3,current_freshwater-6e6f17d57b93,,EUS Disease|current_freshwater,6
current_freshwater-df2c46b0db64,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_209.jpg,train_split/EUS/EUS_aug_209.jpg,EUS,EUS Disease,3,current_freshwater-df2c46b0db64,,EUS Disease|current_freshwater,6
current_freshwater-e3f7a4861f8e,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_39.jpg,train_split/EUS/EUS_aug_39.jpg,EUS,EUS Disease,3,current_freshwater-e3f7a4861f8e,,EUS Disease|current_freshwater,6
current_freshwater-fa5a34aa4951,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_4.jpg,train_split/EUS/EUS_aug_4.jpg,EUS,EUS Disease,3,current_freshwater-fa5a34aa4951,,EUS Disease|current_freshwater,6
current_freshwater-540e039caf9b,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_45.jpg,train_split/EUS/EUS_aug_45.jpg,EUS,EUS Disease,3,current_freshwater-540e039caf9b,,EUS Disease|current_freshwater,6
current_freshwater-75427c51b548,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_47.jpg,train_split/EUS/EUS_aug_47.jpg,EUS,EUS Disease,3,current_freshwater-75427c51b548,,EUS Disease|current_freshwater,6
current_freshwater-735a9b51db6e,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_82.jpg,train_split/EUS/EUS_aug_82.jpg,EUS,EUS Disease,3,current_freshwater-735a9b51db6e,,EUS Disease|current_freshwater,6
kaptai-07c319454773,kaptai,data/raw/kaptai/EUS/EUS  (14).jpg,EUS/EUS  (14).jpg,EUS,EUS Disease,3,kaptai-07c319454773,,EUS Disease|kaptai,6
mendeley-904886da2d90,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071536.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071536.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-aab236d19cd4,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071537.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071537.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-ca8f8802e956,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071538.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071538.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-f79c1931b39b,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071539.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071539.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-e5379223eefd,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071540.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071540.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-b98ba1f4afab,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071541.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071541.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-ea020865e289,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071541_01.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071541_01.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-8f55669517d3,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071545.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071545.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-42980e7efd24,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071546.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071546.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-3ea34fac2ae1,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071547.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071547.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-d2f51b975a8f,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071549.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071549.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-80ca8129adf2,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071550.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071550.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-69fcec75a42a,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071551.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071551.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-553146079e3d,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071554.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071554.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-cac7a88f8f68,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071555.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071555.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-d8782893fe36,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071556.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071556.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-46090639f3a7,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071557.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071557.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-4878f0682440,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071558.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071558.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-46db38c0f58c,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071600.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071600.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-c6ebbc8856eb,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071601.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071601.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-30f40c892bea,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071602.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071602.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
mendeley-556fd91145d4,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071604.jpg,Epizootic Ulcerative Syndrome (EUS)/Grass_carp_(Ctenopharyngodon idella)/Fish_66/IMG20260213071604.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-30f40c892bea,Fish_66,EUS Disease|mendeley,6
current_freshwater-1595fbf95660,current_freshwater,data/raw/current_freshwater/test_split/Fungal diseases Saprolegniasis_Fungal diseases Saprolegniasis_52.jpg,test_split/Fungal diseases Saprolegniasis_Fungal diseases Saprolegniasis_52.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-1595fbf95660,,Saprolegniasis|current_freshwater,6
current_freshwater-bc1c622d633c,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_11.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_11.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-3cb127021784,,Saprolegniasis|current_freshwater,6
current_freshwater-6dd798ff8b19,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_135.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_135.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-6dd798ff8b19,,Saprolegniasis|current_freshwater,6
current_freshwater-008eeb78c489,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_179.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_179.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-008eeb78c489,,Saprolegniasis|current_freshwater,6
current_freshwater-9524bcd64229,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_26.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_26.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-9524bcd64229,,Saprolegniasis|current_freshwater,6
current_freshwater-fd0765638a2c,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_58.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_58.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-fd0765638a2c,,Saprolegniasis|current_freshwater,6
current_freshwater-375dfaca9849,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_69.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_69.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-00b7e16b1be1,,Saprolegniasis|current_freshwater,6
current_freshwater-418ad5348973,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_76.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_76.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-418ad5348973,,Saprolegniasis|current_freshwater,6
current_freshwater-7e1a8bf5a21f,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_88.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_88.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-7e1a8bf5a21f,,Saprolegniasis|current_freshwater,6
current_freshwater-8a33be8cb7d9,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_10.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_10.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-8a33be8cb7d9,,Saprolegniasis|current_freshwater,6
current_freshwater-cd1ade41e45a,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_103.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_103.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-cd1ade41e45a,,Saprolegniasis|current_freshwater,6
current_freshwater-0bffdcfc0c9a,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_105.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_105.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-0bffdcfc0c9a,,Saprolegniasis|current_freshwater,6
current_freshwater-2fa9cfaff104,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_109.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_109.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-2fa9cfaff104,,Saprolegniasis|current_freshwater,6
current_freshwater-ba73d6532cec,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_120.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_120.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-ba73d6532cec,,Saprolegniasis|current_freshwater,6
current_freshwater-f2964832dbe7,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_138.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_138.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-1595fbf95660,,Saprolegniasis|current_freshwater,6
current_freshwater-9fbae3f9f001,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_168.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_168.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-008eeb78c489,,Saprolegniasis|current_freshwater,6
current_freshwater-db121d431ad3,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_176.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_176.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-c95cb13e1250,,Saprolegniasis|current_freshwater,6
current_freshwater-3cb127021784,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_182.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_182.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-3cb127021784,,Saprolegniasis|current_freshwater,6
current_freshwater-ddeb7d1533cc,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_204.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_204.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-ddeb7d1533cc,,Saprolegniasis|current_freshwater,6
current_freshwater-7fbc4fa8692f,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_229.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_229.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-7fbc4fa8692f,,Saprolegniasis|current_freshwater,6
current_freshwater-8e70467ff9b0,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_244.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_244.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-8e70467ff9b0,,Saprolegniasis|current_freshwater,6
current_freshwater-332c4940518d,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_259.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_259.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-332c4940518d,,Saprolegniasis|current_freshwater,6
current_freshwater-fc53150a614b,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_261.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_261.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-fc53150a614b,,Saprolegniasis|current_freshwater,6
current_freshwater-c73770078592,current_freshwater,data/raw/current_freshwater/train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_267.jpg,train_split/Fungal diseases Saprolegniasis/Fungal diseases Saprolegniasis_aug_267.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-c73770078592,,Saprolegniasis|current_freshwater,6
