image_id,source_dataset,filepath,original_path,original_class,unified_class,label,group_id,specimen_id,stratum,fold
current_freshwater-fd1550bfccd7,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_132.jpg,train_split/Healthy Fish/Healthy Fish_aug_132.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-e15cfaa9afed,,Healthy Fish|current_freshwater,5
current_freshwater-a3c17c875c4e,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_137.jpg,train_split/Healthy Fish/Healthy Fish_aug_137.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-a3c17c875c4e,,Healthy Fish|current_freshwater,5
current_freshwater-9ff0265706a4,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_159.jpg,train_split/Healthy Fish/Healthy Fish_aug_159.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-9ff0265706a4,,Healthy Fish|current_freshwater,5
current_freshwater-02278b5dc8fd,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_16.jpg,train_split/Healthy Fish/Healthy Fish_aug_16.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-02278b5dc8fd,,Healthy Fish|current_freshwater,5
current_freshwater-816d336d8a5b,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_160.jpg,train_split/Healthy Fish/Healthy Fish_aug_160.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-816d336d8a5b,,Healthy Fish|current_freshwater,5
current_freshwater-6122c7c21a2a,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_172.jpg,train_split/Healthy Fish/Healthy Fish_aug_172.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-6122c7c21a2a,,Healthy Fish|current_freshwater,5
current_freshwater-6436e0d23c9d,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_178.jpg,train_split/Healthy Fish/Healthy Fish_aug_178.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-6436e0d23c9d,,Healthy Fish|current_freshwater,5
current_freshwater-5fcad694e42c,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_211.jpg,train_split/Healthy Fish/Healthy Fish_aug_211.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-5fcad694e42c,,Healthy Fish|current_freshwater,5
current_freshwater-93006ae67431,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_224.jpg,train_split/Healthy Fish/Healthy Fish_aug_224.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-93006ae67431,,Healthy Fish|current_freshwater,5
current_freshwater-a8013c8bc82b,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_37.jpg,train_split/Healthy Fish/Healthy Fish_aug_37.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-a8013c8bc82b,,Healthy Fish|current_freshwater,5
current_freshwater-6f6da5ec6d3b,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_48.jpg,train_split/Healthy Fish/Healthy Fish_aug_48.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-6f6da5ec6d3b,,Healthy Fish|current_freshwater,5
current_freshwater-3c9d8a1387c2,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_63.jpg,train_split/Healthy Fish/Healthy Fish_aug_63.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-3c9d8a1387c2,,Healthy Fish|current_freshwater,5
current_freshwater-d83915603e2b,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_71.jpg,train_split/Healthy Fish/Healthy Fish_aug_71.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-d83915603e2b,,Healthy Fish|current_freshwater,5
current_freshwater-a4062c1ce242,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_74.jpg,train_split/Healthy Fish/Healthy Fish_aug_74.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-a4062c1ce242,,Healthy Fish|current_freshwater,5
current_freshwater-da61e4fbf9fa,current_freshwater,data/raw/current_freshwater/train_split/Healthy Fish/Healthy Fish_aug_85.jpg,train_split/Healthy Fish/Healthy Fish_aug_85.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-da61e4fbf9fa,,Healthy Fish|current_freshwater,5
kaptai-8ea2a1b360b0,kaptai,data/raw/kaptai/Healthy Fish/healthy (26).jpg,Healthy Fish/healthy (26).jpg,Healthy Fish,Healthy Fish,7,kaptai-063f15b8a0cc,,Healthy Fish|kaptai,5
roboflow-51bbde738b83,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-105-_jpg.rf.67e6a136f75f06e181a8f0136c8a26e4.jpg,train/Healthy Fish/Healthy-Fish-105-_jpg.rf.67e6a136f75f06e181a8f0136c8a26e4.jpg,Healthy Fish,Healthy Fish,7,roboflow-51bbde738b83,,Healthy Fish|roboflow,5
roboflow-2b647a593cb3,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-107-_jpg.rf.59800af68fb0c93feb8208c51176c853.jpg,train/Healthy Fish/Healthy-Fish-107-_jpg.rf.59800af68fb0c93feb8208c51176c853.jpg,Healthy Fish,Healthy Fish,7,roboflow-0ea59b9064de,,Healthy Fish|roboflow,5
roboflow-40c0ad529548,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-127-_jpg.rf.defc8ba0e5225c7f4e1e5502b26b18b2.jpg,train/Healthy Fish/Healthy-Fish-127-_jpg.rf.defc8ba0e5225c7f4e1e5502b26b18b2.jpg,Healthy Fish,Healthy Fish,7,roboflow-40c0ad529548,,Healthy Fish|roboflow,5
roboflow-ffb045359fae,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-129-_jpg.rf.f710064b12311bbdaf5e402e2f4599af.jpg,train/Healthy Fish/Healthy-Fish-129-_jpg.rf.f710064b12311bbdaf5e402e2f4599af.jpg,Healthy Fish,Healthy Fish,7,roboflow-ffb045359fae,,Healthy Fish|roboflow,5
roboflow-0ea59b9064de,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-14-_jpg.rf.0708460df4983db618a0874e92c44324.jpg,train/Healthy Fish/Healthy-Fish-14-_jpg.rf.0708460df4983db618a0874e92c44324.jpg,Healthy Fish,Healthy Fish,7,roboflow-0ea59b9064de,,Healthy Fish|roboflow,5
roboflow-2b2c6d10b022,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-152-_jpg.rf.4d5ec99bb8291f1db51cbd82d33a98e0.jpg,train/Healthy Fish/Healthy-Fish-152-_jpg.rf.4d5ec99bb8291f1db51cbd82d33a98e0.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-11d6086facac,,Healthy Fish|current_freshwater,5
roboflow-e5776cc7fbdb,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-70-_jpg.rf.efb9140746253cdc00fd9f49112d60fe.jpg,train/Healthy Fish/Healthy-Fish-70-_jpg.rf.efb9140746253cdc00fd9f49112d60fe.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-e186eca718e2,,Healthy Fish|current_freshwater,5
roboflow-63762a713fdd,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-85-_jpg.rf.cb4b831b3b9604f4c9866e62d0ad11a0.jpg,train/Healthy Fish/Healthy-Fish-85-_jpg.rf.cb4b831b3b9604f4c9866e62d0ad11a0.jpg,Healthy Fish,Healthy Fish,7,current_freshwater-72bef196e728,,Healthy Fish|current_freshwater,5
roboflow-590685f13051,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-94-_jpg.rf.ec1b0b9d7d893dc9a44c793c9bb76d24.jpg,train/Healthy Fish/Healthy-Fish-94-_jpg.rf.ec1b0b9d7d893dc9a44c793c9bb76d24.jpg,Healthy Fish,Healthy Fish,7,roboflow-590685f13051,,Healthy Fish|roboflow,5
current_freshwater-db2a0b77629f,current_freshwater,data/raw/current_freshwater/test_split/Bacterial Red disease_Bacterial Red disease_212.jpg,test_split/Bacterial Red disease_Bacterial Red disease_212.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-7d40f252db0b,,Bacterial Red Disease|current_freshwater,6
current_freshwater-12651be163fb,current_freshwater,data/raw/current_freshwater/test_split/Bacterial Red disease_Bacterial Red disease_221.jpg,test_split/Bacterial Red disease_Bacterial Red disease_221.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-12651be163fb,,Bacterial Red Disease|current_freshwater,6
current_freshwater-84d93911eb98,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_116.jpg,train_split/Bacterial Red disease/Bacterial Red disease_116.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-84d93911eb98,,Bacterial Red Disease|current_freshwater,6
current_freshwater-27c6d1f6dab1,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_145.jpg,train_split/Bacterial Red disease/Bacterial Red disease_145.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-27c6d1f6dab1,,Bacterial Red Disease|current_freshwater,6
current_freshwater-2f4485dfeb76,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_217.jpg,train_split/Bacterial Red disease/Bacterial Red disease_217.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-2f4485dfeb76,,Bacterial Red Disease|current_freshwater,6
current_freshwater-c973f4d77109,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_30.jpg,train_split/Bacterial Red disease/Bacterial Red disease_30.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-c973f4d77109,,Bacterial Red Disease|current_freshwater,6
current_freshwater-1cf39cfee17d,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_32.png,train_split/Bacterial Red disease/Bacterial Red disease_32.png,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-1cf39cfee17d,,Bacterial Red Disease|current_freshwater,6
current_freshwater-87aaf7ebd17b,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_35.jpg,train_split/Bacterial Red disease/Bacterial Red disease_35.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-87aaf7ebd17b,,Bacterial Red Disease|current_freshwater,6
current_freshwater-a480884cc5a4,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_37.jpg,train_split/Bacterial Red disease/Bacterial Red disease_37.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-a480884cc5a4,,Bacterial Red Disease|current_freshwater,6
current_freshwater-52d7b7f1fc23,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_69.jpg,train_split/Bacterial Red disease/Bacterial Red disease_69.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-52d7b7f1fc23,,Bacterial Red Disease|current_freshwater,6
current_freshwater-583d1ad2cece,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_70.jpg,train_split/Bacterial Red disease/Bacterial Red disease_70.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-583d1ad2cece,,Bacterial Red Disease|current_freshwater,6
current_freshwater-1465d07ad8e2,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_98.jpg,train_split/Bacterial Red disease/Bacterial Red disease_98.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-1465d07ad8e2,,Bacterial Red Disease|current_freshwater,6
current_freshwater-639771ad2367,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_102.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_102.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-639771ad2367,,Bacterial Red Disease|current_freshwater,6
current_freshwater-9f403e388903,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_151.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_151.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-9f403e388903,,Bacterial Red Disease|current_freshwater,6
current_freshwater-4a546f5b1098,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_174.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_174.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-4a546f5b1098,,Bacterial Red Disease|current_freshwater,6
current_freshwater-ba68b9b2acc4,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_175.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_175.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-ba68b9b2acc4,,Bacterial Red Disease|current_freshwater,6
current_freshwater-7d40f252db0b,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_181.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_181.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-7d40f252db0b,,Bacterial Red Disease|current_freshwater,6
current_freshwater-5dbd3832716a,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_196.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_196.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-5dbd3832716a,,Bacterial Red Disease|current_freshwater,6
current_freshwater-33f36c18e896,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_200.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_200.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-12651be163fb,,Bacterial Red Disease|current_freshwater,6
current_freshwater-7e89509ed725,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_206.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_206.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-7e89509ed725,,Bacterial Red Disease|current_freshwater,6
current_freshwater-bb3b64a31e86,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_212.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_212.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-bb3b64a31e86,,Bacterial Red Disease|current_freshwater,6
current_freshwater-d873c74bf8ed,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_240.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_240.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-d873c74bf8ed,,Bacterial Red Disease|current_freshwater,6
current_freshwater-d8034a0f1ceb,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_282.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_282.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-1465d07ad8e2,,Bacterial Red Disease|current_freshwater,6
current_freshwater-6393a44a20c3,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_284.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_284.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-6393a44a20c3,,Bacterial Red Disease|current_freshwater,6
current_freshwater-ffd3b4989dce,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_287.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_287.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-ffd3b4989dce,,Bacterial Red Disease|current_freshwater,6
current_freshwater-013dae332383,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_299.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_299.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-013dae332383,,Bacterial Red Disease|current_freshwater,6
current_freshwater-5f7799dc4237,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_307.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_307.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-5f7799dc4237,,Bacterial Red Disease|current_freshwater,6
current_freshwater-155b6532b380,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_317.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_317.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-155b6532b380,,Bacterial Red Disease|current_freshwater,6
current_freshwater-bf6652eaad40,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_334.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_334.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-bf6652eaad40,,Bacterial Red Disease|current_freshwater,6
current_freshwater-d382622b9000,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_38.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_38.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-d382622b9000,,Bacterial Red Disease|current_freshwater,6
current_freshwater-65ecbca4f170,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_72.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_72.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-65ecbca4f170,,Bacterial Red Disease|current_freshwater,6
current_freshwater-c983230e4885,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_94.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_94.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-c983230e4885,,Bacterial Red Disease|current_freshwater,6
roboflow-64ad34acd7c8,roboflow,data/raw/roboflow/test/Bacterial Red disease/Bacterial-Red-disease-33-_jpg.rf.362f8c5201bc86ed25b94d4baa2d8953.jpg,test/Bacterial Red disease/Bacterial-Red-disease-33-_jpg.rf.362f8c5201bc86ed25b94d4baa2d8953.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-c973f4d77109,,Bacterial Red Disease|current_freshwater,6
roboflow-7563d8bbf101,roboflow,data/raw/roboflow/train/Bacterial Red disease/Bacterial-Red-disease-19-_jpg.rf.cb8058c26dea9f5dfe533fe59cd50786.jpg,train/Bacterial Red disease/Bacterial-Red-disease-19-_jpg.rf.cb8058c26dea9f5dfe533fe59cd50786.jpg,Bacterial Red disease,Bacterial Red Disease,0,roboflow-7563d8bbf101,,Bacterial Red Disease|roboflow,6
roboflow-1edeaf6c1255,roboflow,data/raw/roboflow/train/Bacterial Red disease/Bacterial-Red-disease-4-_png.rf.fa890dce2ea7abf6902b5c3de6929fce.jpg,train/Bacterial Red disease/Bacterial-Red-disease-4-_png.rf.fa890dce2ea7abf6902b5c3de6929fce.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-1cf39cfee17d,,Bacterial Red Disease|current_freshwater,6
roboflow-4eaca84341d7,roboflow,data/raw/roboflow/valid/Bacterial Red disease/Bacterial-Red-disease-3-_png.rf.af74b472ec2ac7dba36b4700c5933310.jpg,valid/Bacterial Red disease/Bacterial-Red-disease-3-_png.rf.af74b472ec2ac7dba36b4700c5933310.jpg,Bacterial Red disease,Bacterial Red Disease,0,roboflow-4eaca84341d7,,Bacterial Red Disease|roboflow,6
current_freshwater-25cc7793c427,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_202.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_202.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-039c328c3386,,Aeromoniasis|current_freshwater,6
current_freshwater-b192aaa110ce,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_43.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_43.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-b192aaa110ce,,Aeromoniasis|current_freshwater,6
current_freshwater-480a6911aadd,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_118.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_118.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-480a6911aadd,,Aeromoniasis|current_freshwater,6
current_freshwater-0b98bb7aa32f,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_143.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_143.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-0b98bb7aa32f,,Aeromoniasis|current_freshwater,6
current_freshwater-5a13613bdea0,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_178.jpeg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_178.jpeg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-5a13613bdea0,,Aeromoniasis|current_freshwater,6
current_freshwater-97911f76b4ae,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_18.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_18.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-97911f76b4ae,,Aeromoniasis|current_freshwater,6
current_freshwater-3953c8c96052,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_2.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_2.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-3953c8c96052,,Aeromoniasis|current_freshwater,6
current_freshwater-b51b29fb67a1,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_207.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_207.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-b51b29fb67a1,,Aeromoniasis|current_freshwater,6
current_freshwater-393748954768,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_228.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_228.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-2f370387715d,,Aeromoniasis|current_freshwater,6
current_freshwater-6c7953dafaa0,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_26.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_26.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-6c7953dafaa0,,Aeromoniasis|current_freshwater,6
current_freshwater-9a28980cb8c9,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_36.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_36.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-9a28980cb8c9,,Aeromoniasis|current_freshwater,6
current_freshwater-24d84f471978,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_76.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_76.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-24d84f471978,,Aeromoniasis|current_freshwater,6
current_freshwater-14d9cbc8c4bb,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_78.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_78.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-14d9cbc8c4bb,,Aeromoniasis|current_freshwater,6
current_freshwater-0595c6db1813,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_85.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_85.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-0595c6db1813,,Aeromoniasis|current_freshwater,6
current_freshwater-3f21e519511b,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_86.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_86.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-3f21e519511b,,Aeromoniasis|current_freshwater,6
current_freshwater-3c3867bf98b3,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_110.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_110.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-3c3867bf98b3,,Aeromoniasis|current_freshwater,6
current_freshwater-ed3f823191c8,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_130.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_130.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-ed3f823191c8,,Aeromoniasis|current_freshwater,6
current_freshwater-2f370387715d,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_139.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_139.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-2f370387715d,,Aeromoniasis|current_freshwater,6
current_freshwater-5651ed895b43,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_160.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_160.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-5651ed895b43,,Aeromoniasis|current_freshwater,6
current_freshwater-3d3822c4f8fa,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_17.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_17.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-3d3822c4f8fa,,Aeromoniasis|current_freshwater,6
current_freshwater-6e3af086a011,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_18.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_18.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-6e3af086a011,,Aeromoniasis|current_freshwater,6
